606.324	0.98999
610.154	-12.01
613.984	-6.38501
617.815	-17.635
621.645	-17.26
625.475	-7.63501
629.305	3.11499
633.116	0.36499
636.946	-12.135
640.776	-11.635
644.586	-23.01
648.416	2.73999
652.227	-10.51
656.037	-19.76
659.847	-5.76001
663.658	-23.01
667.468	-8.51001
671.259	3.86499
675.069	-8.38501
678.859	-16.635
682.67	3.61499
686.46	-7.51001
690.251	2.73999
694.041	-20.51
697.832	-6.38501
701.622	1.86499
705.413	-12.385
709.203	-27.51
712.994	-21.51
716.764	1.23999
720.555	-4.13501
724.326	-19.885
728.096	3.48999
731.867	4.23999
735.657	-6.01001
739.428	-21.635
743.179	0.23999
746.949	-1.26001
750.72	6.48999
754.491	15.365
758.242	1.61499
762.012	18.365
765.763	6.86499
769.514	27.365
773.265	22.615
777.015	22.115
780.766	52.865
784.517	40.365
788.268	36.615
792.019	18.365
795.75	45.865
799.5	37.865
803.231	19.365
806.982	15.615
810.713	38.365
814.444	34.365
818.175	29.615
821.906	38.865
825.637	51.115
829.368	29.115
833.079	41.24
836.81	20.49
840.521	17.49
844.252	26.49
847.963	17.49
851.674	21.365
855.405	11.615
859.116	7.11499
862.827	14.365
866.519	7.98999
870.23	0.73999
873.941	-5.51001
877.652	12.615
881.343	12.365
885.035	6.86499
888.746	8.48999
892.437	5.23999
896.128	16.24
899.819	11.115
903.511	-3.01001
907.202	-3.63501
910.893	6.23999
914.585	0.73999
918.256	-3.63501
921.947	3.98999
925.619	-8.88501
929.29	-18.01
932.981	21.365
936.653	-2.01001
940.324	-3.63501
943.996	-8.88501
947.667	-14.76
951.319	-3.38501
954.99	-2.76001
958.661	15.365
962.313	-8.63501
965.984	-6.26001
969.636	-13.135
973.288	-5.76001
976.959	4.36499
980.611	7.98999
984.262	-3.76001
987.914	5.86499
991.545	3.23999
995.197	-14.885
998.849	-2.88501
1002.48	-9.51001
1006.13	2.61499
1009.76	2.11499
1013.4	5.61499
1017.05	-6.51001
1020.68	-7.51001
1024.31	1.48999
1027.94	-16.51
1031.55	1.61499
1035.21	-4.88501
1038.84	-0.63501
1042.45	-0.13501
1046.08	-1.51001
1049.69	-0.0100098
1053.32	0.48999
1056.94	-3.26001
1060.55	-7.13501
1064.16	5.11499
1067.77	-1.26001
1071.38	0.36499
1075	3.98999
1078.59	-15.885
1082.2	11.74
1085.79	-0.63501
1089.4	3.48999
1093	-7.38501
1096.59	-13.76
1100.2	-1.13501
1103.79	5.23999
1107.38	-8.38501
1110.98	-6.26001
1114.55	-20.635
1118.14	-2.63501
1121.73	-10.26
1125.3	14.365
1128.9	-1.51001
1132.47	-0.13501
1136.04	-6.51001
1139.63	11.99
1143.2	-1.01001
1146.78	7.98999
1150.35	7.61499
1153.92	-0.38501
1157.47	5.11499
1161.05	4.86499
1164.62	-8.38501
1168.17	-15.635
1171.74	1.36499
1175.3	5.23999
1178.85	4.23999
1182.4	0.98999
1185.97	-4.51001
1189.52	3.73999
1193.06	11.99
1196.61	-7.26001
1200.16	-13.135
1203.71	-2.88501
1207.25	1.36499
1210.8	0.23999
1214.33	-12.26
1217.88	-1.01001
1221.42	-7.38501
1224.95	-1.13501
1228.48	-2.76001
1232.01	-2.01001
1235.55	-16.885
1239.08	-3.88501
1242.59	-9.76001
1246.12	-22.51
1249.66	-11.76
1253.17	-17.135
1256.68	-29.635
1260.21	-17.51
1263.73	-8.76001
1267.24	-14.385
1270.75	-22.385
1274.26	-19.51
1277.78	-35.76
1281.29	-18.885
1284.8	-23.635
1288.3	-22.635
1291.81	-25.76
1295.3	-23.26
1298.81	-14.635
1302.31	-36.385
1305.8	-21.26
1309.29	-15.51
1312.78	-27.885
1316.28	-32.885
1319.77	-27.885
1323.26	-23.76
1326.74	-34.51
1330.23	-25.385
1333.72	-21.885
1337.19	-29.76
1340.67	-42.26
1344.16	-43.635
1347.63	-42.385
1351.11	-45.885
1354.58	-52.01
1358.05	-58.76
1361.53	-41.135
1365	-40.635
1368.45	-49.76
1371.92	-64.76
1375.4	-42.135
1378.85	-48.135
1382.3	-62.135
1385.78	-49.51
1389.23	-46.51
1392.68	-37.385
1396.14	-47.385
1399.59	-47.26
1403.04	-61.26
1406.5	-52.635
1409.93	-52.385
1413.38	-54.385
1416.83	-49.76
1420.27	-35.51
1423.7	-50.885
1427.15	-56.135
1430.61	-58.76
1434.04	-52.26
1437.47	-61.01
1440.91	-47.135
1444.34	-43.885
1447.77	-46.01
1451.21	-48.01
1454.62	-61.135
1458.05	-69.635
1461.47	-58.26
1464.9	-56.26
1468.31	-50.26
1471.73	-51.635
1475.14	-50.135
1478.55	-41.01
1481.97	-37.26
1485.38	-41.135
1488.79	-45.635
1492.21	-39.135
1495.62	-38.51
1499.02	-39.26
1502.43	-33.635
1505.82	-25.385
1509.22	-44.51
1512.63	-23.76
1516.02	-43.635
1519.42	-35.385
1522.81	-29.385
1526.2	-35.26
1529.6	-19.76
1532.99	-19.885
1536.36	-26.635
1539.76	-9.51001
1543.15	-22.01
1546.53	-5.51001
1549.9	-6.63501
1553.29	-7.88501
1556.67	2.11499
1560.04	4.48999
1563.41	9.23999
1566.79	16.865
1570.16	4.86499
1573.54	32.115
1576.91	52.24
1580.26	35.24
1583.64	46.365
1586.99	56.615
1590.36	68.865
1593.72	84.24
1597.07	98.49
1600.43	90.115
1603.8	99.115
1607.15	105.865
1610.51	124.74
1613.84	133.74
1617.2	122.115
1620.55	130.865
1623.9	156.99
1627.24	151.74
1630.59	158.49
1633.93	157.865
1637.26	146.865
1640.61	156.49
1643.95	158.74
1647.28	147.365
1650.62	140.365
1653.95	135.24
1657.28	128.74
1660.6	113.74
1663.93	112.365
1667.27	115.115
1670.58	98.74
1673.91	85.49
1677.23	88.115
1680.54	80.615
1683.86	62.74
1687.19	59.24
1690.5	54.115
1693.82	49.365
1697.13	25.115
1700.43	19.99
1703.74	38.74
1707.06	28.865
1710.35	23.365
1713.66	13.74
1716.96	2.73999
1720.27	1.23999
1723.57	-2.63501
1726.86	-6.88501
1730.16	-2.63501
1733.45	-3.26001
1736.74	4.73999
1740.04	-5.13501
1743.33	-20.135
1746.63	-7.76001
1749.9	5.23999
1754.01	0.11499
1758.12	-1.76001
1761.41	-1.13501
1764.69	1.86499
1767.96	6.98999
1771.24	-3.26001
1774.51	-4.26001
1777.79	1.61499
1781.06	-1.13501
1784.33	-12.51
1787.61	-3.51001
1790.88	-3.26001
1794.14	-8.13501
1797.41	-3.13501
1800.67	-3.63501
1803.94	1.98999
1807.2	3.48999
1810.45	-0.88501
1813.71	-2.38501
1816.98	-6.38501
1820.23	3.48999
1823.47	3.98999
1826.74	-5.63501
1830	1.11499
1833.25	1.98999
1836.49	2.86499
1839.74	4.23999
1842.98	1.11499
1846.23	4.98999
1849.47	-5.13501
1852.7	-6.51001
1855.96	-0.0100098
1859.19	5.61499
1862.43	3.98999
1865.66	9.86499
1868.9	-4.01001
1872.11	-0.63501
1875.35	1.48999
1878.58	-0.63501
1881.8	-8.76001
1885.03	1.61499
1888.25	18.49
1891.48	-8.88501
1894.7	4.48999
1897.91	-0.76001
1901.13	-9.63501
1904.34	2.61499
1907.56	2.98999
1910.77	2.48999
1913.98	2.48999
1917.2	5.36499
1920.4	-3.88501
1923.61	0.23999
1926.82	0.48999
1930.02	-9.76001
1933.22	-0.88501
1936.43	10.865
1939.63	3.48999
1942.82	9.73999
1946.02	1.61499
1949.21	5.61499
1952.41	6.73999
1955.6	5.98999
1958.8	0.11499
1961.97	-7.01001
1965.17	-0.76001
1968.36	0.73999
1971.54	2.23999
1974.73	-6.26001
1977.91	4.36499
1981.08	11.115
1984.26	0.61499
1987.43	-3.38501
1990.63	7.61499
1993.8	5.11499
1996.96	-14.885
2000.13	7.36499
2003.31	-4.76001
2006.48	2.73999
2009.64	1.98999
2012.82	-1.51001
2015.97	-7.51001
2019.15	13.74
2022.3	4.73999
2025.46	-23.01
2028.61	-3.76001
2031.77	2.48999
2034.92	-6.26001
2038.08	-2.76001
2041.23	-16.01
2044.39	5.73999
2047.55	0.48999
2050.68	4.23999
2053.84	-13.51
2056.99	10.49
2060.13	8.23999
2063.26	8.48999
2066.42	6.23999
2069.55	4.98999
2072.69	-1.01001
2075.83	-4.01001
2078.96	-0.51001
2082.1	-3.01001
2085.23	3.23999
2088.37	-0.63501
2091.48	-0.63501
2094.62	-19.51
2097.75	-4.63501
2100.87	0.86499
2104.01	-5.76001
2107.12	-21.885
2110.24	-7.38501
2113.35	-2.76001
2116.47	-2.88501
2119.6	0.11499
2122.72	-3.26001
2125.82	-8.63501
2128.93	-11.26
2132.05	-2.76001
2135.16	-9.63501
2138.26	-13.01
2141.38	-11.26
2144.49	-8.63501
2147.59	-0.51001
2150.68	-1.38501
2153.8	4.36499
2156.89	3.36499
2159.99	-5.26001
2163.09	0.48999
2166.18	-4.01001
2169.28	2.11499
2172.37	-5.63501
2175.47	7.11499
2178.55	-2.26001
2181.64	2.73999
2184.72	-1.51001
2187.81	-4.13501
2190.89	11.615
2193.99	2.86499
2197.06	5.61499
2200.14	-2.51001
2203.21	-8.76001
2206.29	-2.01001
2209.37	13.865
2212.44	-10.885
2215.52	7.11499
2218.59	5.98999
2221.69	10.99
2224.75	-5.51001
2227.82	1.11499
2230.88	3.36499
2233.95	-6.38501
2237.01	4.73999
2240.09	9.48999
2243.14	5.61499
2246.2	2.86499
2249.26	2.36499
2252.31	-5.51001
2255.37	2.48999
2258.42	-8.01001
2261.48	-3.13501
2264.52	-13.635
2267.57	-15.635
2270.63	0.48999
2273.67	0.73999
2276.72	-2.51001
2279.76	-9.38501
2282.79	-7.38501
2285.85	1.23999
2288.89	-7.01001
2291.92	7.36499
2294.96	-2.63501
2298	0.98999
2301.03	-1.26001
2304.07	7.23999
2307.1	8.61499
2310.12	6.86499
2313.16	-0.51001
2316.17	-4.51001
2319.21	7.36499
2322.23	-7.63501
2325.26	21.115
2328.28	2.98999
2331.3	-7.76001
2334.31	-6.88501
2337.33	0.86499
2340.35	-4.38501
2343.36	10.74
2346.38	12.49
2349.4	3.23999
2352.41	6.11499
2355.41	1.11499
2358.43	-5.51001
2361.44	7.73999
2364.44	-3.01001
2367.44	-1.38501
2370.45	-1.13501
2373.45	-5.13501
2376.45	11.49
2379.44	-1.88501
2382.44	-4.88501
2385.44	-28.635
2388.43	-19.01
2391.43	-3.01001
2394.43	7.73999
2397.42	-3.38501
2400.4	-26.885
2403.4	-26.135
2406.37	-10.51
2409.37	-19.51
2412.35	-18.01
2415.32	-23.885
2418.32	-8.13501
2421.3	-1.76001
2424.27	-5.51001
2427.25	-0.26001
2430.23	3.73999
2433.2	-2.51001
2436.18	1.48999
2439.14	-4.01001
2442.11	7.48999
2445.09	6.36499
2448.05	0.61499
2451.02	10.115
2453.98	4.36499
2456.96	9.36499
2459.92	-4.63501
2462.87	7.61499
2465.83	14.865
2468.79	7.98999
2471.76	6.48999
2474.7	9.23999
2477.66	18.24
2480.61	19.74
2483.57	-13.885
2486.53	5.73999
2489.47	1.98999
2492.42	10.865
2495.36	10.365
2498.32	-7.51001
2501.25	-10.76
2504.19	12.865
2507.15	7.11499
2510.08	4.73999
2513.02	4.11499
2515.96	14.615
2518.9	16.99
2521.83	22.99
2524.77	13.115
2527.69	-3.38501
2530.62	-1.01001
2533.56	1.73999
2536.48	3.23999
2539.42	4.11499
2542.33	12.865
2545.27	9.98999
2548.19	-2.51001
2551.11	2.86499
2554.02	-2.38501
2556.94	7.11499
2559.86	-3.01001
2562.77	11.24
2565.69	10.49
2568.61	8.48999
2571.53	-0.63501
2574.44	6.86499
2577.34	6.61499
2580.26	-10.385
2583.16	7.36499
2586.07	10.24
2588.97	-5.76001
2591.89	-9.26001
2594.79	2.23999
2597.68	5.36499
2600.58	1.48999
2603.48	-1.38501
2606.38	5.86499
2609.27	-2.26001
2612.17	14.615
2615.09	10.74
2617.98	-8.88501
2620.86	9.61499
2623.76	15.74
2626.64	1.86499
2629.53	2.98999
2632.41	-10.76
2635.31	-9.13501
2638.19	1.98999
2641.07	2.61499
2643.94	-5.63501
2646.82	7.23999
2649.7	-4.13501
2652.58	-22.51
2655.45	8.11499
2658.33	7.73999
2661.21	-1.51001
2664.09	-1.13501
2666.94	-3.51001
2669.82	14.865
2672.68	-0.0100098
2675.56	10.865
2678.41	10.865
2681.27	-6.01001
2684.15	3.86499
2687.01	17.49
2689.87	0.61499
2692.72	7.48999
2695.58	-11.51
2698.44	13.99
2701.3	12.365
2704.15	19.74
2706.99	-18.26
2709.85	7.61499
2712.71	14.74
2715.55	-1.01001
2718.4	4.86499
2721.24	-5.01001
2724.1	-1.76001
2726.94	-6.38501
2729.77	3.48999
2732.61	-2.26001
2735.45	-1.63501
2738.29	9.48999
2741.13	4.48999
2743.96	2.11499
2746.8	0.23999
2749.64	5.23999
2752.48	-9.63501
2755.3	12.49
2758.13	5.86499
2760.97	1.48999
2763.79	-4.88501
2766.61	5.73999
2769.45	-6.63501
2772.26	-3.76001
2775.08	-18.135
2777.92	-0.76001
2780.74	-3.13501
2783.56	-9.01001
2786.37	-11.885
2789.19	15.74
2791.99	-9.26001
2794.81	-2.38501
2797.63	14.74
2800.44	-1.63501
2803.24	7.98999
2806.06	-7.63501
2808.86	4.98999
2811.68	-4.13501
2814.48	-6.51001
2817.27	1.73999
2820.07	-4.88501
2822.89	0.73999
2825.69	4.23999
2828.49	1.86499
2831.28	-13.51
2834.08	-17.385
2836.88	-14.635
2839.66	1.73999
2842.46	-24.885
2845.26	-12.885
2848.03	-30.76
2850.83	-20.01
2853.61	11.365
2856.41	4.23999
2859.19	0.23999
2861.97	-3.13501
2864.76	-7.13501
2867.54	14.49
2870.32	-14.26
2873.1	1.23999
2875.88	-4.13501
2878.66	-10.885
2881.43	-14.885
2884.21	-7.63501
2886.97	-0.63501
2889.75	8.48999
2892.53	-15.01
2895.29	-28.51
2898.06	-9.76001
2900.82	-4.76001
